Text,Predicted,Actual,isCorrect

مواجهة متسارعة لفيروس الددول الأوروبية توافق استخدام لقاح تمنحه الترخيص,1,1,True

وصول شحنة لقاح المضاد لـ,1,1,True

يتلقى الجرعة الأولى كوفيد,1,1,True

عدد تلقوا لقاح فيروس أفراد الطواقم الطبية التركية يتجاوز ألفا,1,1,True

موافقة أشياء يجب تعرفها لقاح,1,1,True

تعرفوا شكل شهادة مطعوم كورونا يحصل عليها الأفراد الجرعات المخصصة,1,1,True

الحمد لله نعمة العظيمه اخذت الجرعة الثانية لقاح جهود رائعة تنظيم فاخر الحمد لله اني سعودي,1,1,True

يبيع الوهم لشعبه خلال لقاح فعال,0,1,False

وفاة مساعدة طب الأطفال يومين تلقي لقاح وهم كورونا وتضع السلطات الصحية البرتغالية حالة تأهب,-1,-1,True

خطوات للتسجيل تطبيق لأخذ لقاح لتحميل التطبيق,1,1,True

عمرها عام وتتلقى لقاح,1,1,True

وزير الصحة يتلقى الجرعة الثانية لقاح,1,1,True

لقاح فايزر أخطر فیروس كورونا,0,-1,False

امريكا حددت موعدا لتجهيز العراق بالسلاح حربه داعش سنوات خلاف ايران زودتنا خلال ساعة يمكن ان تستغفلنا ثانية وهم اللقاح,-1,0,False

اسطوره الاساطير اسطوره الكره العربيه والاسيويه لاعب نادي النصر السابق ماجد عبد الله يتلقى الجرعه الاولى لقاح كورونا,1,1,True

رويترز تحصل ملايين جرعة لقاح أسترا زينيكا المضاد لكورونا وأولى الإمدادات غضون أسبوع,1,1,True

شركة فايزر أوائل مكتشفين لقاح كورونا تطلق اليوم هويتها الجديدة هوية جديدة لشركة عمرها عام تعكس تطورها مؤسسة متنوعة شركة أدوية بيولوجية تركيز وابتكار وكذلك متابع علمي قائد علمي الدرجة الأولى,1,1,True

وزير الصحة التركي نبدأ تطعيم المواطنين تتجاوز أعمارهم عاما اعتبارا الخميس,1,1,True

يحقق المختصون وفاة جريجوري مايكل طبيب نساء ولادة ال عمره ولاية فلوريدا يوما تلقي الجرعة الأولى لقاح فايزر بيونتك تلقى اللقاح يوم وتوفي يوم,-1,0,False

وزير الخارجية تلقي لقاح كورونا قيادتنا تقوم بجهود كبيرة لتوفير اللقاح وبشكل سريع وآمن للمواطن والمقيم,1,1,True

الملك سلمان يتلقى الجرعة الأولى لقاح كورونا,1,1,True

لقاح الكورونا قريبا يتوفر لقاح تشكيل الحكومة وهل الشارع ايقاع داعش فيصل عبد الساتر منير الربيع دقيقة الليلة الاربعاء الساعة بتوقيت بيروت ودمشق قناة حوار سوسن صفا,1,0,False

سيدي الأمير نائب أمير منطقة يتلقى الجرعة الأولى لقاح,1,1,True

اثناء الانتظار دقيقة تلقي الجرعة الثانية تطعيم كوفيد التحية والشكر للمملكة علي النظام الرائع والرقي,1,1,True

الأفاضل أولياء الأمور الكرام نود افادتكم بأن المديرية العامة للخدمات الصحية بالمحافظة بصدد البدء تطعيم طلبة الصف السادس ضد أمراض الدفتيريا التيتانيوس نرجو منكم تواجد ابنائكم المدرسة الجدول المرفق الالتزام بالإجراءات الاحترازية المتبعة,1,1,True

تتم عملية شحن وتوزيع مختلف ولايات الوطن,1,1,True

نبي لقاح ضد التفكير الزايد,0,0,True

وضعنا الوبائي مستقر ويجب نستغل تطعيم أكبر عدد ممكن للحماية الوباء مساعد الأمين العام للرعاية الصحية الأولية الدكتور غازي شركس,1,1,True

مسؤول أميركي تلقي اللقاح المضاد لفيروس كورونا يعني حرية السفر التفاصيل,1,1,True

شكرا لحكومتنا الرشيده شكرا لأهتمامكم حرصكم علينا أسأل الله ينفع,1,1,True

الملك سلمان بن عبدالعزيز يتلقى الجرعة الاولى لقاح فيروس كورونا,1,1,True

أطباء يردون وزيرة الصحة ويطالبون بإعطاء لقاح كورونا مجان للجميع سنكون أضحوكة العالم اللقاحات مقابل وقت الوباء منى مينا الكل يدفع رواتبهم معاشاتهم محاصرة الوباء ببناء مناعة جماعية غنام اسألوا التاريخ كافح محمد علي الجدري,1,1,True

بالصور واس العاهل السعودي يتلقى الجرعة الأولى,1,1,True

فيديو تطلق اليوم حملة تطعيم بمركز نجود الطبي,1,1,True

نوال الزغبي مرحبا دبي ستتلق لقاح كورونا سر تصوير,0,1,False

خادم الحرمين الشريفين يتلقى الجرعة الأولى لقاح كورونا كوفيد,1,1,True

ممرضة واحدة اخذت اللقاح واغمى عليها دقايق فاقت وانتهى كلشي مرت يوم وبعدها تمارس عملها بدون اي مشاكل طلعت ووضحت ان عدها حالة مؤذية بحيث يغمى عليها لابسط سبب شي طبيعي صح اصحاب نظرية المؤامرة يعتقدون ان الممرضة ماتت وهاي شبيهتها,0,-1,False

بلقيس المري تلقيها جرعة لقاح مجلس المشرف بـ أنصح الجميع الوضع الراهن يسارعوا بأخذ التطعيم ونشكر حكومتنا الرشيدة جهودها الكبيرة لضمان سلامة المجتمع,1,1,True

وزيرة الإعلام لـ اقترحنا يكون للإعلاميين الاولوية تلقي لقاح كورونا,1,1,True

جدولة إعطاء لقاح كورونا كوفيد لمن حصلوا موعد الجرعة الأولى لقاح فايزر بسبب تأخر الشركة الصانعة التوريد المملكة وجميع دول العالم تصدر اللقاح بسبب إيقاف مصنعها للتوسع خطوط الإنتاج,1,1,True

الفنان القدير محمد عبده يأخذ لقاح كورونا,1,1,True

تعر لقاح كورونافاك الصيني المضاد لفيروس,1,1,True

أطر صحية بتنغير تتلقى الجرعة الأولى لقاح كورونا,1,1,True

تعلن موقفها تلقي لقاح,1,0,False

رابطة كرة القدم الامريكية تعلن ان ملعب مباراة يشهد حضور الف مشجع منهم شخص تم اعطائهم التذاكر مجانا الطواقم الطبية اخذت لقاح كوفيد,1,1,True

عملتوا لسعد حمامة سلام ورايح يصالح كوكب الارض المريخ وخليتوا العالم تضحك عليكن عملتوا لسعد الام تريزا وراح يبرم العالم ليجيب لقاح كمان العالم ضحكت عليكن المشكلة انو العالم عارفي ان سعد كذاب وغاشي انتو بتحكوا,1,0,False

المدير العام لمنظمة الصحة العالمية يشدد أهمية شمول حملات التلقيح ضد الدول خلال يوم,1,1,True

نطالب ممثل العرگچية بإيجاد لقاح كورونا كونه يقبع بالسلطة سنين,1,1,True

الكويت ستنتهي تطعيم السكان ضد كورونا عام ظل استمرار معدل التطعيم الحالي بمنح اللقاح الى شخص يوميا الإحصائية لموقع,1,1,True

الحساسية تتعارض لقاح فيروس تجيب,1,1,True

أعلن الرئيس الفنزويلي نيكولاس مادورو لقاح سبوتنيك الروسي أظهر فعالية بنسبة بالمئة التجارب السريرية بلاده مشيرا تصرح وسائل التواصل الإجتماعي الى الإختبارات فنزويلا أظهرت فعالية كبيرة ولم تسجل مضاعفات,1,1,True

سلطنة عمان اضطرابات حملة التطعيم ضد كورونا بسبب تأخر إمدادات لقاح فايزر,1,1,True

معلومات الجديد اجتماع للجنة التدابير والإجراءات الوقائية لفيروس كورونا السراي الحكومي نهار الاربعاء الساعة الواحدة للاطلاع وبحث خطة استلام توزيع استخدام لقاح المزمع وصوله الى لبنان,1,1,True

الصحة العالمية تحور يفرض علينا أساليب جديدة لمواجهته,1,1,True

تقوم وزارة الصحة التركية ببيع لقاح كورونا بأضعاف اسعاره لعامة الشعب يعتبر لقاح تجريبي فعال عكس اللقاح تعطيه الحكومة لاعضاء حزب العدالة التنمية السياسيين الغير,1,-1,False

المعلمون المجموعة الثانية ستتلقى لقاح كورونا تركيا,1,1,True

دول أوروبية تعرب قلقها البالغ تأخر تسليم لقاح فايزر,1,1,True

حفظه الله يتلقى الجرعة الأولى لقاح كورونا كوفيد,1,1,True

دكتور فاوتشي لهذا السبب يجب الأشخاص تلقي لقاح بأسرع وقت ممكن,1,1,True

وصول شحنة اليوم الجزائر,1,1,True

بحب منتوقع ناخد لقاح اللي لازم يتحفظ بدرجة يفسد وأنا وصغيرة أخدت اللقاحات اللي لازم تنحفظ ببراد حرارة معقولة نسبيا وبردو حص بت وكع بت واللي بدكن ياه,0,-1,False

لقاح شركه جونسون جونسون المرحله الثالثه الاختبارات المراحل الأولى اثبتت فعاليته بنسبه ان يتميز غيره كونه يعطى كجرعة واحده الدراسات ستنتهي بنهايه,1,1,True

أوقح الفنانين والمشاهير مني شايف وقت خلو مقابلة خلو خلو منبر إعلامي يعتب عليهم طلعوا خبروا قصصهم وأكلوا ورا الإنفجار هلأ أزمة عملوها عمل تسويقي ساعة حفلة ساعة لقاح وفيديو تشويقي هني وعم يتلقحوا خلصنا بقا,1,0,False

لقاح هندي ضد كورونا يصل مسقط,1,1,True

تستقبل الدفعة الأولى لقاح فيروس كورونا,1,1,True

ديلي ميل البريطانية يصل العاملين الصحيين الولايات المتحدة يرفضون الحصول لقاحات خوفا الآثار الجانبية اذا نريد نكون حقل تجارب نريد,-1,-1,True

وزيرة الإعلام اقترحنا يكون للإعلاميين الاولوية تلقي لقاح كورونا,1,1,True

الزميل علي حيدر أبرز المتخصصين بالشؤون الاسرائيلية يقول اسرائيل سبقت اميركا تعميم لقاح كورونا ونتنياهو يعتبر رئيس شركة فايزر صديقه يشير الى ان اسرائيل تعامل كأنها أهم الولايات الاميركية,1,1,True

انا رائي المليون لقاح للي رح يجيبهم الحريري اذا يبلش يتوزعوا المستقبل والاشتراكي والقوات بيطلعوا الف واقل شوي مننطر اسبوعين اذا انهبلوا اكتر هيك نكون بال واذا مناخذ نحنا ال الف معليش مش رح يكفونا ماشي الحال,0,1,False

يواصل الكذب علي شعبه ويقدم لقاح فعال للشعب التركي للخروج أزمة فيروس كورونا,0,-1,False

عادل العدوي نهدف يكون لدينا خطوط إنتاج لقاح كورونا مصر بالتنسيق خطوط الإنتاج العالمية,1,1,True

تم تطعيم اكثر مليون شخص بالعالم مليون شخص يوميا مليون تطعيم امريكا مليون وربع شخص يوميا مليون تطعيم ببريطانيا سباق الزمن لاحتواء الوباء المستقبل مشرق بتعاون الجميع والله الحافظ,1,1,True

تلقى سمو نائب أمير منطقة الرياض الجرعة الأولى لقاح كورونا كوفيد وذلك ضمن الخطة الوطنية للقاح تنفذها وزارة الصحة مشيدا بالجهود المبذولة تقوم الجهات المختصة إجراءات واحترازات ظل دعم وتوجيهات خادم الحرمين الشريفين وسمو ولي عهده الأمين حفظهما الله,1,1,True

الحرمين الشريفين الملك سلمان بن عبدالعزيز حفظه الله ياخذ الجرعه الاولى لقاح كورونا اللهم احفظ ملكنا وولي عهده,1,1,True

هنيئا لهذه الأرض سلمان عزها فلله الفضل والحمد والشكر المحبوب طبعا وشيمة ففي قلب الشعب يعلا,1,1,True

المتحدث باسم جون يتم تطعيم بصدد إيقاف الخطة نراجع بروتوكولات حماية قواتنا,1,1,True

ارتفاع الوفيات لمليونين تحذر عواقب استمرار حصول مواطني الدول الغنية لقاح مقابل بطء وصوله الفقيرة,1,1,True

كنا نتفهم نشر صور الرؤساء الملوك الأمراء وهم يكشفون كتفهم لتلقي لقاح باعتبارها تشجيعا للناس وقطعا للشكوك المسألة تحولت يشبه إيموجي تويتر وفيس وبهذه المتوالية سنكون مليون كتف عربية مكشوفة الرحمة مطلوبة قوم,1,1,True

طيب سؤال فين ال الف جرعة الي ارسلتهم الامارات هدية لمصر لماذا يتم تطعيم الصفوف الامامية اطباء شمس توفوا امس,1,1,True

الفنان عبادي الجوهر يتلقى لقاح فايروس كورونا,1,1,True

التوصل سعودي مضاد لفيروس,1,1,True

مواطنة تسعينية تتلقي لقاح كورونا,1,1,True

حقك تنتظر نتائج أفضل للقاح حقك تسفيه العلم وتبخيس حق العلماء بحجة لقاحات استغرقت عقود مقابل لقاح كورونا لازم نسحب الموبايلات يدكم لأنه مو معقول التلفون الأرضي استغرق سنة يتطور والجوال عدة سنين فقط,1,1,True

بإمكانك التسجيل عبر تطبيق صحتي لأخذ,1,1,True

إيران تبرم عقدا لاقتناء وإنتاج لقاح سبوتنيك الروسي,1,1,True

الف وظيفة الف لقاح كتير علينا والله هالسعادة,1,1,True

الله ان يجعل معها العافية وطولة العمر يـ فهد,1,1,True

خبر عاجل آية الله خامنئي يحظر استيراد لقاح أمريكي بريطاني لفيروس كورونا,1,-1,False

للآن شوية تضارب فى تمويل لقاح الكورونا نسمع مجانى لجميع المواطنين نجد يصرح بإنه مجانى لغير القادرين وهناك متبرعين للشراء لغير القادرين ريت تصريح صحيح جهة محددة لنفهم الوضع الصحيح وأن توزيع اللقاح يبدأ شوية وضوع كفاية لغط,1,1,True

اليوم أخذت الجرعة الأولى لقاح كورونا بالصحة السلامة رب شكرا دولة شكرا,1,1,True

نستهدف تطعيم نصف السكان خلال الربع الأول,1,1,True

وصول الدفعة الثانية لقاح,1,1,True

بحمد الله وفضله أخذت الجرعة الثانية لقاح جو مريح ومنظم وفي وقت قياسي شكرا لكل القائمين والعاملين بارك الله جهودهم نسال الله ان يحفظ بلادنا وولاة امورنا الوطن المعطاء والشكر الخاص للأخصائي الماهر والخلوق المهذب جدا عصام الجبر باركه الرحمن,1,1,True

تم بحمد الله الجرعة الثانية اللقاح المضاد لكورونا,1,1,True

عدد سكان تركيا مليون وتبدأ اعتبارا اليوم باستعمال لقاح الارخص ثمنا والاسهل تداولا لانه يحتاج الى تبريد عادي الى درجات الصفر تركيا اكتفت بالترخيص البريطاني للقاح وفاعليته بينما ينتظر لبنان ان يحصل القاح اجازة او,1,1,True

قصر باكنجهام الملكة إليزابيث الثانية وزوجها يتلقيان لقاح فيروس,1,1,True

الحمدلله اخدنا لقاح كورنا تنظيم واستقبال ورحابة صدر شي راقي جدآ,1,1,True

وأمريكا الأسوار تهدي طفل لعبة للموت عنقودية,1,0,False

عاجل الإمارات تعلن تقديم جرعة لقاح فيروس كورونا خلال الـ ساعة الماضية والإجمالي يتخطى مليون جرعة,1,1,True

أنور قرقاش عدد متلقي لقاح كورونا الإمارات يتجاوز ملايين شخص الشكر للمنظومة الطبية واللوجيستية الحملة الاستثنائية,1,1,True

أطباء يحذرون تداعيات كارثية الأطفال والأهل بسبب استمرار إغلاق المدارس فهل الحل تطعيم المعل مين ملف اليوم,1,0,False

صحيفة الغارديان فجرت خبر كالصاعقة تفشي فيروس إسمه نيباه يهدد بجائحة عالمية جديدة الأخر خرج بمعدل وفيات خطير يقتل الفيروس مصابيه القادم يبشر بخير فنحن مازلنا اللحظة نتحصل قاح كوفيد فكيف يمكننا مجابهة ماهو اسوأ,1,0,False

وفاة مصاب دار رعاية المسنين نيويورك حقن لقاح التجريبي دار رعاية المسنين حالات وفاة معدومة بفيروس كورونا تطعيم النزلاء ضد فيروس كورونا وبدأت الوفيات منعنا تويتر وضع المصدر انهم يكممون ينشر الحقيقة,-1,-1,True

الحمدلله اليوم تم الجرعه الأولى لقاح كورونا اشكر حكومتنا الرشيده بقيادة خادم الحرمين الشريفين وسمو ولي عهده يفوتني اتقدم بجزيل الشكر والتقدير لجميع العاملين مركز لقاحات كورونا بجده حسن الاستقبال التعامل واحث الجميع المبادرة اللقاح,1,1,True

حصلت اليوم الجرعة الثانية ولله الحمد,1,1,True

نتائجه مشجعة هيئة الشراء الموحد تعلن وصول أولى دفعات لقاح الأحد والرئيس الفرنسي إيمانويل يقول اللقاح فعال تقريبا بالنسبة للأشخاص تتجاوز أعمارهم عاما,-1,-1,True

عدوة الشعوب ترفض استعمارها والنوايا الشيطانية,0,1,False

تطعيم الإنفلونزا الموسمية يقي فايروس كورونا شاركونا آرائكم الهاشتاق,0,0,True

خلصت مشوار التطعيم ولله الحمد حبيت اشاركم عشان نتشارك تجاربا ونشجع بعضنا ونطمئن الخايفين عشان يجزمون وياخذون اللقاح ونحقق الهدف ونخليها صفر اصابه ونرجع لحياتنا الطبيعية بأسرع وقت ان شاء الله,1,1,True

يجب تجربة لقاح كورونا كبار المسؤولين العالم العربي نجوا فاللقاح آمن ماتوا فالبلاد آمنة,1,1,True

اللهم الرضا العميق والطمأنينة الدائمة وقوة التوڪل وجميل البشارات الآتية منك يارب,1,1,True

غد الدراسات الاجتماعية قيم ندوة علمية لمناقشة بـ,1,1,True

قالتا لقاحهما فعال ضد النسختين المتحورتين البريطانية وجنوب الإفريقية لكورونا,1,1,True

مصر تتسلم شحنة لقاح أوكسفورد أسترازينيكا المضاد لكورونا,1,1,True

الروسي بالجزائر اقترحنا الجزائر مساعدتها انتاج لقاح سبوتنيك محليا السفير الروسي أبدت الجزائر رغبة إنتاج اللقاح الروسي محليا مستعدون لتقديم المساعدة,1,1,True

حفظه الله يتلقى الجرعة الأولى لقاح كورونا كوفيد,1,1,True

حفظه الله يتلقى الجرعة الأولى لقاح كورونا كوفيد,1,1,True

استاذ ملحم حضرتك الأشخاص يلي عملوا فيديوهات توعية بعدها عملت حفلة عراس السنة بدون تاخدوا إجراءات وقاية بالحفل واليوم كلنا شفنا شو فينا وجاي هلأ تعملي الثورجي المطالب بحقوقنا شو بتفرق زميلك عاصي ملاحظة تنسى تروح تعمل لقاح بدبي دارجة هلأ,1,1,True

المليون لقاح يلي بدو يجبيهم سعد الحريري الى لبنان هني ذاتهم ال الف وظيفة يلي نها الى اللبنانين مليون تحميلة يتسلى فيهم اذا شي,0,0,True

مواطن يتلقى اليوم الجرعة الثانية لقاح اللافت للانتباه ابنته تعطيه الجرعة,1,1,True

الفنان الإماراتي يتلقى الجرعة الأولى لقاح ويعبر سعادته وفخره بذلك,1,1,True

متحدث الصحة تلقى لقاح كورونا الاستمرار بتطبيق الاجراءات الوقائية,1,1,True

خادم الحرمين الشريفين يتلقى الجرعة الأولى لقاح كورونا كوفيد,1,1,True

إندونيسيا ترصد مليارا ونصف مليار لشراء لقاح سينوفاك الصيني,1,1,True

هى فاعلية لقاح فاك الصينى ضد الفيروس المستجد تجارب,1,0,False

حد مواطنا جزائريا تلقوا لقاح بينهم السلك الطبي,1,1,True

جحا نسبة الاصابة تعوس يقولون الالف جحا وكم نسبة تشافي الواحد الالف تعوس يقولون جحا وش قرارهم تعوس تلقيح البشرية جحا وهل التلقيح يمنع العدوى تعوس جحا الله يخلف عقلك وعقلهم يعني خواف واخذ تطعيم لنفسه فقط تعوس شتقول انت,0,-1,False

يمكن المستحي نثق بأمريكا تحاول تدميرنا بشتى الوسائل,0,1,False

فيديو تمديد فترة الجرعة الثانية اللقاح يعني عدم فعاليته,1,1,True

رويترز لقاح فايزر بيونتك فعال يبدو الوقاية السلالة البريطانية فيروس كورونا,1,1,True

منظمة الصحة العالمية سيكون لدينا مليون جرعة لقاح كورونا لمنطقة الشرق الأوسط مليون جرعة بحلول,1,1,True

جلالة الملك عبدالله الثاني يتلقى لقاح فايروس كورونا يوم أسأل الله عزوجل يحفظك بحفظه وأن يديم العافية والسلامة والإبتسامة وأن ينتهي الوباء القريب العاجل بإذنه تعالى,1,1,True

فيديو يتلقى الجرعة الأولى كوفيد,1,1,True

التباطؤ والتسويف شراء واستيراد لقاح استمرار للسياسة الإجرامية تترك المزيد الضحايا المواطنين المحرومين المضطهدين,1,1,True

وضعي وأنا آخذ لقاح كورونا,1,1,True

مصيبتنا فيروس المناعه ضد الفهم سنضل نعاني ندفع الاثمان بسبب الفيروس اللعين بحسب رأي الأطباء لايوجد لقاح اكدوا علماءالجينات الوراثيه الأمور المكتسبه بالوراثه تظل ملازمه للإنسان رحمك الله ابى احمد,1,0,False

جرعة لقاح تم إعطاؤها لمواطنين ومقيمين,1,1,True

الان إعادة جدولة حصلوا الجرعة الاولى تطعيم الكرونا يتكرر السؤال الى يمكن تأجيل الجرعة الثانية,1,1,True

نائب الرئيس التركي يتلقى لقاح كورونا,1,1,True

المهم أنه لقى لقاح ديال ترامب باش عترف بصحراء المغربية,0,1,False

الاعراض الجانبية الغير متوقعة لقاح,0,1,False

تركيا ترسل لقاح كورونا قبرص,1,1,True

نبشركم نرصد مضاعفات لمن لقاح,1,1,True

لاتساهموا فقد أحبابكم بترويج الإشاعات حول يوضح,0,1,False

بفضل الله حصلت يوم الجرعة الأولى لقاح فايروس كورونا وكان الإستقبال رائعا والتنظيم متميزا والمهنية عالية,1,1,True

حقنة إبرة الأخبار الكاذبة تلاحق تطعيم نائبة الرئيس الاميركية,0,1,False

بقيادة إيمان المنصور نجاح لقاح مضاد لفيروس جامعة الإمام عبدالرحمن بن فيصل,1,1,True

تطعيم مليون وثلث المليون بريطانيا بينما حصنت سكانها سألنا دورنا فقالوا انتم زلتم صغارا انبسطت رغم خطورة التأخير,1,1,True

يتصاعد الحديث عنه تحور فيروس كورونا وظهور أجيال مختلفه دول عديده وإفتاء الأطباء حول علي الفضائيات ينفع المواطنين بأي شيء علي العكس يزيد تعقيد الوضع أعينهم فكل يفيدهم التركيز علي أهمية التدابير الإحترازية الإعلان لقاح محدد بعينه يشفيهم,1,1,True

ادعوا مولانا امير المؤمنين جلالة الملك محمد السادس نصره الله الى التبرع الف جرعة لقاح للاشقاء فعلت الشقيقة قطر والله يهديهم,1,1,True

بالفيديو أشعر بأية آثار جانبية مراسلة مشاركتها بتجربة لقاح جونسون آند جونسون,1,1,True

بدء توزيع لقاح الصيني,1,1,True

تعلم فيلم تدور أحداثه عام وفيه تحو الناس زومبي بسبب لقاح خاطئ,0,1,False

تقدمت اسرائيل الدول نت لقاح لمواطنيها تكتفي تحو لت الى مختبر عالمي لوضع الملاحظات العلمي لقاح لبنان ننتظر أمل التوفيق بأصحاب ضمائر يشرفون توزيع عادل علمي,1,1,True

مطالبات أممية بتسهيل إسرائيل لعملية تطعيم الفلسطينيين ضد فهل تستجيب,1,1,True

اذا بدكن بقى تشوفوا صور وفيديوهات مشاهير عم يعملوا لقاح,1,0,False

نقاط مهمة حول تطعيم وصل الكويت الى حديثا,1,1,True

ظهور حالة محص خلال خاصية تطبيق تلقي الجرعة الثانية لقاح كورونا كوفيد,1,1,True

دول كثيرة ادعت انها انتجت لقاح لكورونا وفي الأخير يطلع رئيس الدولة التلفزيون يأخذ اللقاح الألماني او الصيني تتذكرون الدول,0,1,False

مستشار وزارة الصحة الموقع الإلكترونى جاهز لتلقى طلبات راغبى لقاح,1,1,True

بدء تطعيم اللاجئين لاجئا مخيم الزعتري تلقوا اللقاح,1,1,True

حفظه الله يتلقى الجرعة الأولى لقاح كوفيد,1,1,True

المتحدث باسم حزب العدالة والتنمية الرئيس سيتلق جرعة لقاح مضاد لكورونا اليوم,1,1,True

شخص جنسيه عربية مقيم احدى الدول الآسيوية يدفع تذكرة درجة اعمال الي الرياض للحصول لقاح كرورنا اعرف تمام ان الحملة الإعلاميةالقذرة المملكة أظهرت محاسنها ولم تشوهها,1,1,True

وصلت رحلة لرام رقم بسلام إلي بكين لتحميل شحنة لقاحات سينوفارم ينتظرها المغرب بفارغ الصبر بدأت استعدادات حملة التلقيح,1,1,True

عاجل يتلقى,1,1,True

خادم الحرمين الشريفين يتلقى الجرعة الأولى لقاح كورونا,1,1,True

عندهم ميزانية للشعب المعطل وعندهم ميزانية تكفي شراء لقاح للدول العالة,1,1,True

وزارة الصحة الإسرائيلية شخصا أصيبوا بشلل خفيف الوجه تلقيهم لقاح كورونا,-1,-1,True

لجنة الطوارئ منظمة الصحة تعارض طلب شهادة تطعيم ضد كشرط للسفر الدولي وتشدد أهمية شمول حملات التلقيح الدول خلال يوم,1,1,True

الإقبال المتزايد التسجيل للحصول لقاح كورونا الأشخاص الأكثر احتياج لأخذ اللقاح غيرهم,1,1,True

تابع التغريدة أعلاه شلون يشتغل تطعيم الفيروس المعطل ساينوفارم كورونافاك فيديو رسمته يوضح آلية عملها تقدر تقارن الدقة انتاج الأجسام المضادة تطعيمات الحمض النووي بالتغريدة اللي شكرا لمن أثروني,1,1,True

السؤال وقت العالم العالم يتخبط بجائحه اجتاحت الكره الارضيه والباحثون يعملون جاهدون ليلا نهارا للوصول الى ينقذ البشريه نرى امريكا تضع عقوبات شركه تعمل جاهده لايجاد لقاح لانقاذ شعبها لماذا العقوبات الوقت واين الانسانيه,1,0,False

مستشار للصحة حملات تطعيم لقاحات تبدأ نهاية الجارى,1,1,True

إضاءة بعبارات تشجع أفراد المجتمع تلقي لقاح,1,1,True

تقدمنا بخطاب لوزير الصحة وأخذنا موافقة مبدئية لتتمكن مؤسسة مخزومي استيراد لقاح كورونا وتأمين أكبر كمية ممكنة لتوزيعه أهلنا مجانا علما ان مؤسستنا تقوم بخدمات انسانية وتعليمية تأسيسها والأولوية اليوم للسيطرة جائحة,1,1,True

لوكان اللقاح الامريكي فعال كانت امريكا اليوم الاكثر اصابات العالم,1,1,True

أمير منطقة الرياض يوضح سبب تأخره لتلقي لقاح كورونا,1,0,False

الصحة تعلن تقديم جرعة لقاح خلال الـ ساعة الماضية,1,1,True

كبير علماء منظمة الصحة العالمية دكتور سوميا سواميناثان النسخ المتحورة تسبب خطورة معدل وفيات أعلى ويرجع السبب وراء القلق العالمي لارتباط النسختين المتحورتين بزيادة الإصابات وجنوب إفريقيا,1,1,True

الصحة الألمانية مؤشرات مشاكل تسليم شحنات لقاح موديرنا,1,1,True

قمت بتسجيل جدي البالغ العمر عاما لتلقي اللقاح ولد جدي العقد الأول تاسيس المملكة مدينة اربد ويعد اكبر الاشخاص سنا للتسجيل منصة المطاعيم,1,1,True

امريكا حاربت بإعلامها دراسة للقاح بقية الدول المتقدمة تحافظ قوتها المزعومة والآن تقدم للعالم لقاح بلا اي ضمان يذكر,0,-1,False

خبر السيستاني يوافق اعطاء لقاح كورونا طيح الله حضكم جميعا استثناء,1,1,True

فريق بحثي جامعة الإمام عبدالرحمن بن فيصل ينجحون إنتاج ضد فايروس وسيدخل مراحل التجارب السريرية خلال الأيام المقبلة,1,1,True

ياجماعه الي نبيه الدراسه تخيلو الاختبارات النهائية حضوري لاتنسون لقو لقاح وقاعد يتوزع وبعد الاختبارات النهائية لسع العيد فا يعني تفرحون الفاضي لانو القاح موجود وكثير ناس اخذوه مافيه حل انو الصين تاكل خفاش وبس,0,1,False

اندلع حريق معهد المصل الهندي أكبر صن للقاحات العالم ينتج ملايين الجرعات لقاح كوفيشيلد لفيروس,1,0,False

لاتسمحو للطيران عشان يجون ناس وينقلون العدوة وبنسبه للدراس اسمحو للي خذين لقاح كورونا,0,1,False

عقب تلقيه لقاح كورونا أردوغان يتحدث دعاية سلبية ويحذر مواطنيه رابط بديل,1,1,True

منظمة الصحة العالمية بلدان عربيان سيحصلان لقاح فايز بيونتيك الشهر,1,1,True

هدفي الرئيسي نشر يومياتي فيروس كرونا تطمين مرضى التصلب فأنا مريض تصلب سنة وأبشركم أنني آخر يوم الحجر وأتمتع بصحة وعافية والحمد لله,1,1,True

أبوهشيمة يعلن تبرعه بـ مليون مبدئيا لصندوق لتوفير لقاح,1,1,True

المغاربة الملك عيط للرئيس الصيني لقاح كوفيد الملك شخصيا واقف الاستعدادات للقاح الملك دار خدمة نقية الشينوا اللقاح الحمد لله الملك مكلف بملف اللقاح المغاربة هادشي ديال اللقاح دشينوا مامنو والو العثماني وايت الطالب خصهم يقدمو الاستقالة,1,1,True

مصري يبتكر لقاح ضد كورونا البيض المخصب آمن وسهل إعطاؤه طريق الأنف,1,1,True

لقاحات فيروس كورونا كوفيد حكر الأغنياء فقط يأتي السؤال حذر رئيس منظمة الصحة العالمية يكون العالم حافة فشل أخلاقي كارثي توزيع اللقاحات فمثلا غينيا عطيت جرعة لقاح فقط مقارنة بأكثر ملايين جرعة بريطانيا,1,1,True

تدين استثناء إسرائيل للفلسطينيين لقاح,1,1,True

